hospital_id,hospital_name,hospital_city_direct,cghs_city,state,hosp_type_code,nabh_status,nabl_status,pincode,total_claims,total_claimed_lakh,total_approved_lakh,total_deducted_lakh,deduction_pct
2889,SRI HOSPITALS,KOVITPATTI,Trivandrum,Kerala,1,N,N,628501,75,5.66,5.24,0.42,7.41
2364,DR LAL PATH LABS LTD - AJIT NAGAR,JALANDHAR,Jalandhar,Punjab,5,Y,N,144001,186,5.37,4.96,0.41,7.69
3146,BASANT HOSPITAL,SUNAM,Ambala,Punjab,0,N,N,148028,199,17.31,16.90,0.41,2.36
1170,MOHAN EYE INSTITUTE-KAROL BAGH,NEW DELHI,Delhi,Delhi,2,N,N,110060,249,14.67,14.27,0.41,2.77
1408,DR ANIL YADAV DENTAL CLINIC - GURGAON,GURUGRAM,Delhi,Delhi,3,N,N,122001,3236,61.69,61.28,0.41,0.66
1912,NEW DELHI CENTRE FOR SIGHT LTD - ROHINI,DELHI,Delhi,Delhi,1,N,N,110085,1852,89.78,89.37,0.41,0.46
4025,DENTAL WORLD,NEW DELHI,Delhi,Delhi,4,N,N,110045,438,6.18,5.77,0.41,6.65
4211,SUBUDHI DIAGNOTICS AND RESEARCH CENTRE PVT LTD,BERHAMPUR,Bhubaneswar,Rajasthan,,N,N,760001,484,3.76,3.36,0.41,10.83
5035,* Inactive - Greater Noida,Greater Noida,Delhi,Delhi,N,N,N,NA,1,0.60,0.19,0.41,68.38
3969,WECARE PATH LAB,CHANDIGARH,Chandimandir,Chandigarh,3,N,N,160011,642,10.22,9.82,0.40,3.90
4169,JANU EYE HOSPITAL,JHUNJHUNU,Jaipur,Rajasthan,,N,N,333001,536,12.69,12.30,0.40,3.13
1220,LEELAWATI HOSPITAL,AMBALA,Ambala,Punjab,1,N,N,134003,701,81.79,81.39,0.40,0.49
1507,VASAN EYE CARE HOSPITAL - KOLHAPUR,KOLHAPUR,Pune,Maharashtra,2,N,N,416002,364,3.97,3.57,0.40,10.07
2423,SHRI BALAJI DENTAL CLINIC - - UTTAM NAGAR,GOHANA,Ambala,Punjab,3,N,N,,1671,87.56,87.16,0.40,0.45
245,Shriram Pathology Laboratory,Latur,Pune,Maharashtra,5,N,N,413512,1343,6.13,5.73,0.40,6.51
3056,TARAK HOSPITAL INDIA PVT LTD -DWARKA MOR NEW DELHI,NEW DELHI,Delhi 2,Delhi,1,N,N,110059,211,8.04,7.64,0.40,4.95
3519,THE ELEMENTS OF FACIAL AESTHETICS,NAVI MUMBAI,Mumbai,Maharashtra,,N,N,400703,469,23.08,22.68,0.40,1.73
5456,Koraput (RC Vizag),Koraput,Visakhapatnam,Andhra Pradesh,N,N,N,764020,1464,35.71,35.31,0.40,1.13
5527,Sainikpuri,Hyderabad,Secunderabad,Andhra Pradesh,N,N,N,500087,66,2.69,2.30,0.40,14.68
2227,"DUGGAL EYE HOSPITAL, JALANDHAR",JALANDHAR,Jalandhar,Punjab,2,N,N,144001,525,87.83,87.44,0.39,0.45
2255,NARAYANA MULTISPECIALITY HOSPITAL - WHITEFIELD,BANGALORE,Bangalore,Karnataka,1,N,Y,560066,1,1.76,1.37,0.39,22.04
2411,MANIPAL HOSPITAL PVT LTD - BASHETTIHALLI,BANGALORE,Bangalore,Karnataka,1,N,N,561203,72,3.65,3.27,0.39,10.64
2591,DRISHTI EYE CARE CENTRE - BANGA,BANGA,Jalandhar,Punjab,2,N,N,144505,328,32.88,32.49,0.39,1.19
2789,RAMRATI EYE HOSPITAL,DEHRADUN,Dehradun,Uttarakhand,2,N,N,248007,825,66.78,66.39,0.39,0.59
2962,SUTLEJ ADVANCE DIAGNOSTIC PVT LTD,ROPAR,Chandimandir,Chandigarh,5,N,N,140001,861,18.42,18.04,0.39,2.11
3046,"ASG HOSPITAL PVT LTD - PAOTA, JODHPUR",JODHPUR,Ahmedabad,Gujarat,1,N,N,342001,1905,103.58,103.19,0.39,0.38
3511,NANDITHA DENTAL HOSPITAL,HYDERABAD,Secunderabad,Andhra Pradesh,,N,N,500018,516,15.95,15.56,0.39,2.46
3040,YATHARTH WELLNESS SUPER SPECIALITY HOSPITAL & HEART CENTRE,NOIDA,Delhi,Delhi,1,N,N,201304,17,1.65,1.27,0.38,23.06
3618,APOLLO PRIME EYE HOSPITALS,AHMEDABAD,Ahmedabad,Gujarat,,N,N,380024,70,3.00,2.62,0.38,12.67
373,SHANKARNATH DIALYSIS CENTRE & NURSING HOME,KOLKATA,Kolkata,West Bengal,1,N,N,700033,941,145.18,144.80,0.38,0.26
3792,DR INGALE MULTISPECIALITY DENTAL CLINIC,KOLHAPUR,Pune,Maharashtra,,N,N,416012,1064,21.65,21.27,0.38,1.75
4002,"ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RAIPUR",RAIPUR,Jabalpur,Madhya Pradesh,G,N,N,492099,315,6.99,6.61,0.38,5.49
4046,NATHAWAT HOSPITAL PVT LTD,BHILWARA,Ahmedabad,Gujarat,,N,N,311001,46,5.94,5.56,0.38,6.37
4059,BAHEKAR SUPER SPECIALITY HOSPITAL (A UNIT OF GONDIA CARE HOSPITAL),GONDIA,Nagpur,Maharashtra,,N,N,441601,28,5.99,5.61,0.38,6.42
476,Mittal Lab & CT Scan Pvt. Ltd.,Moga,Jalandhar,Punjab,5,N,N,142001,479,8.27,7.90,0.38,4.55
5117,Dausa,Dausa,Jaipur,Rajasthan,N,N,N,303303,392,13.54,13.16,0.38,2.81
3078,RAJAN EYE HEART & LASER CENTRE,TOHANA,Hisar,Haryana,1,N,N,125120,345,27.12,26.75,0.37,1.36
1533,GARG PATHOLOGY LAB,MEERUT,Bareilly,Uttar Pradesh,5,N,N,250003,121,1.67,1.30,0.37,22.04
1665,KRITI SCANNING CENTRE P LTD ,ALLAHABAD ,Allahabad,Uttar Pradesh,1,N,N,211002,640,11.40,11.03,0.37,3.22
1583,MAAN EYE HOSPITAL AND LASER CENTRE - HISAR,HISAR,Hisar,Haryana,2,N,N,125001,766,50.64,50.28,0.36,0.71
3115,ADVANCE EYE CARE CENTRE,DASUYA,Jalandhar,Punjab,0,N,N,144205,896,40.43,40.07,0.36,0.90
4346,ADVANCED NEUROLOGY AND SUPERSPECIALITY HOSPITAL,JAIPUR,Jaipur,Rajasthan,,N,N,302017,4,11.41,11.05,0.36,3.19
2303,ANUPAM EYE HOSPITAL & RESEARCH CENTRE PVT LTD - JAIPUR,JAIPUR,Jaipur,Rajasthan,2,N,N,302015,158,6.64,6.28,0.36,5.40
2434,SRI GURU HARKRISHAN SAHIB ADVANCED EYE CARE CENTRE - LUDHIANA,LUDHIANA,Chandimandir,Chandigarh,2,N,N,141022,334,28.91,28.55,0.36,1.26
2815,CENTRE FOR SIGHT - FARIDABAD,FARIDABAD,Delhi,Delhi,2,N,N,121002,1427,62.81,62.45,0.36,0.57
2908,REMEDIUM DENTAL CARE,GURUGRAM,Delhi,Delhi,3,N,N,122017,1135,20.02,19.68,0.35,1.74
1341,PURNA EYE & PLASTIC SURGERY CENTRE,BAREILLY,Bareilly,Uttar Pradesh,2,N,N,243001,1349,28.99,28.64,0.35,1.21
1380,TATA MAIN HOSPITAL,JAMSHEDPUR,Ranchi,Odisha,1,N,N,831001,30,1.48,1.13,0.35,23.83
1713,DR. OM PARKASH SATYAM NETRALAYA,AMRITSAR,Jammu,Jammu and Kashmir,2,N,N,143001,2,0.47,0.12,0.35,73.98
4070,BOON DENTAL CARE CLINIC,LUCKNOW,Lucknow,Uttar Pradesh,,N,N,226001,46,1.01,0.67,0.35,34.24
5303,Kosli [RC Hisar],Kosli,Hisar,Haryana,N,N,N,NA,1,0.43,0.08,0.35,80.96
5389,Mathura (RC Bareilly),Mathura,Bareilly,Uttar Pradesh,M,N,N,,58,2.71,2.36,0.35,12.90
4080,INDIA HOSPITAL,THIRUVANANTHAPURAM,Trivandrum,Kerala,,N,N,695001,55,10.19,9.86,0.34,3.29
4187,BENAKA HEALTH CENTRE (OWNED BY DR GOPALAKRISHNA),MANGALORE,Bangalore,Karnataka,,N,N,574240,63,6.66,6.32,0.34,5.15
4400,JAWAHARALAL INSTITUTE OF POSTGRADUATE MEDICAL EDUCATION AND RESEARCH,PUDUCHERRY,Chennai,Tamil Nadu,G,N,N,605006,66,4.70,4.36,0.34,7.13
485,KAP Scan & Diagnostic Centre Pvt. Ltd.,Jalandhar,Jalandhar,Punjab,5,N,N,144008,1381,14.00,13.65,0.34,2.46
2383,DR PRASANNA'S DENTAL CLINIC & IMPLANT CENTRE,PUNE,Pune,Maharashtra,3,N,N,411048,1758,29.45,29.11,0.34,1.16
2969,UNNAMALAIAMMAL MULTI SPECIALITY & RESEARCH CENTRE,THENI,Coimbatore,Tamil Nadu,1,N,N,625579,36,5.44,5.10,0.34,6.22
563,VASAN EYE CARE HOSPITAL - PUSA ROAD,NEW DELHI,Delhi,Delhi,2,N,N,110060,44,6.90,6.57,0.34,4.89
3517,CENTRE FOR SIGHT (A UNIT OF NEW DELHI CENTRE FOR SIGHT LTD),KANPUR,Lucknow,Uttar Pradesh,,N,N,208001,355,26.12,25.79,0.34,1.29
3759,M/S QUANTUM SPECIALITY DIAGNOSTICS (UNIT : ANMEDTECH BIOTHERANOSTICS PVT LTD),VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh,,N,N,530003,180,7.14,6.81,0.34,4.71
1087,DR. GOYAL'S PATH LABS & IMAGING CENTRE - JAIPUR,JAIPUR,Jaipur,Rajasthan,5,N,N,302019,675,9.59,9.25,0.34,3.52
1090,VISION EYE CENTRE - NEW DELHI,NEW DELHI,Delhi 2,Delhi,2,N,N,110008,218,6.54,6.20,0.34,5.23
1139,"KABRE ORTHOPAEDIC, SPINE & DENTAL CENTRE",PUNE,Pune,Maharashtra,3,N,N,411019,6550,118.93,118.59,0.34,0.29
1954,THE DENTAL EVOLUTION (RUN BY AASHIRWAD ASSOCIATES),VARANASI,Allahabad,Uttar Pradesh,3,N,N,221002,1452,23.84,23.50,0.34,1.41
1975,ANUP INSTITUTE OF ORTHOPAEDICS & REHABILITATION,PATNA,Patna,Odisha,1,N,N,800020,78,1.70,1.37,0.33,19.66
4286,ARAVIND EYE HOSPITAL - TIRUNELVELI,TIRUNELVELI,Trivandrum,Kerala,,N,N,627001,593,21.09,20.76,0.33,1.54
2251,KRISHNA EYE HOSPITAL - NARNAUL,NARNAUL,Jaipur,Rajasthan,2,N,N,123001,1620,211.20,210.87,0.33,0.15
2539,MUST AND MORE HEALTHCARE PVT LTD,ROHINI,Delhi,Delhi,1,N,N,110085,464,11.90,11.57,0.33,2.78
279,VALVEKAR EYE HOSPITAL,SOLAPUR,Pune,Maharashtra,2,N,N,413003,2392,39.05,38.71,0.33,0.85
3032,ASCENT ENT HOSPITAL AND MEDICAL CENTRE,PALAKKAD,Kochi,Kerala,1,N,N,678001,453,13.31,12.98,0.33,2.48
3526,NORTH EASTERN INDIRA GANDHI REGIONAL INSTITUTE OF HEALTH & MEDICAL SCIENCES,SHILLONG,Guwahati,Bihar,G,N,N,793018,475,156.76,156.42,0.33,0.21
3131,FORESIGHT EYE CLINIC - NEW DELHI,NEW DELHI,Delhi 2,Delhi,0,N,N,110017,53,1.86,1.54,0.32,17.20
3376,JR HOSPITAL,GREATER NOIDA,Delhi,Delhi,1,N,N,201308,11,15.09,14.77,0.32,2.12
4262,PALAKKAD INSTITUTE OF MEDICAL SCIENCES,PALAKKAD,Kochi,Kerala,,N,N,678624,26,1.42,1.11,0.32,22.24
802,VIJAI HOSPITAL TRAUMA CENTRE PVT LTD,PATNA,Patna,Odisha,1,N,N,800020,1412,56.51,56.19,0.32,0.57
1500,NEERA EYE CENTRE & LASER VISION - DARYA GANJ,NEW DELHI,Delhi 2,Delhi,2,N,N,110002,120,4.97,4.65,0.32,6.42
1650,APOLLO SPECIALITY HOSPITAL - VANAGARAM,CHENNAI,Chennai,Tamil Nadu,1,N,Y,600095,2,0.58,0.26,0.32,55.15
1338,JAIN DENTAL CENTRE - BANGALORE,BANGALORE,Bangalore,Karnataka,3,N,N,560009,358,6.61,6.30,0.31,4.74
1664,R YADAV SURGICAL AND REKHA EYE HOSPITAL,REWARI,Jaipur,Rajasthan,2,N,N,123401,4854,296.23,295.92,0.31,0.11
1913,JNANANANDA OPHTHALMIC INSTITUTE,BHIMAVARAM,Secunderabad,Andhra Pradesh,1,N,N,534202,10,1.61,1.30,0.31,19.47
696,KKR ENT HOSPITAL & RESEARCH INSTITUTE,Chennai,Chennai,Tamil Nadu,1,N,N,600010,30,1.39,1.08,0.31,22.33
748,GARG MATERNITY & SURGICAL HOSPITAL,AMBALA CANTT,Ambala,Punjab,1,N,N,133001,100,3.60,3.29,0.31,8.57
812,EYE INFIRMARY AND LASER CENTRE,NAGPUR,Nagpur,Maharashtra,2,N,N,440010,28,2.89,2.58,0.31,10.71
989,DR LAL PATH LABS PVT LTD - NEW DELHI,NEW DELHI,Delhi 2,Delhi,5,Y,Y,110001,56,1.18,0.87,0.31,26.52
3281,SRI JAGDAMBA CHARITABLE EYE HOSPITAL,SRIGANGANAGAR,Hisar,Haryana,2,N,N,335501,196,8.52,8.21,0.31,3.66
3477,DR.OOMMENS EYE HOSPITAL & MICRO SURGERY CENTRE,CHENGANNUR,Trivandrum,Kerala,,N,N,689121,459,29.68,29.37,0.31,1.05
3616,PACIFIC INSTITUTE OF MEDICAL SCIENCE,UDAIPUR,Ahmedabad,Gujarat,,N,N,313003,34,2.39,2.08,0.31,12.83
3870,SAKSHAM IMAGING AND DIAGNOSTICS PVT LTD,NEW DELHI,Delhi,Delhi,3,N,N,110029,83,3.90,3.59,0.31,8.03
4019,CHANDAN DIAGNOSTIC CENTRE (A UNIT OF CHANDAN HEALTHCARE LTD),DEHRADUN,Dehradun,Uttarakhand,,N,N,248001,955,13.80,13.49,0.31,2.22
4130,JEENA SIKHO LIFECARE LIMITED - KOTA,KOTA,Jaipur,Rajasthan,,N,N,324005,39,21.14,20.84,0.31,1.45
4138,COSMOS HOSPITAL,MORADABAD,Bareilly,Uttar Pradesh,,N,N,244001,330,9.40,9.09,0.31,3.27
4147,KAMLA NAGAR HOSPITAL (A UNIT OF K.N. HOSPITAL PRIVATE LIMITED),JODHPUR,Ahmedabad,Gujarat,,N,N,342008,88,6.10,5.79,0.31,5.14
5108,KANPUR CANTT,KANPUR,Lucknow,Uttar Pradesh,N,N,N,208004,5,1.06,0.74,0.31,29.53
2190,ASHOKA NEURO PSYCHIATRIC HOSPITAL,JALANDHAR,Jalandhar,Punjab,1,N,N,144008,372,13.99,13.68,0.31,2.18
2536,RITI EYE CARE HOSPITAL - REWARI,REWARI,Jaipur,Rajasthan,2,N,N,123401,884,79.16,78.85,0.31,0.39
2278,OTTOBOCK HEALTHCARE INDIA PVT. LTD - Lucknow,Lucknow,Lucknow,Uttar Pradesh,1,N,N,226010,75,90.52,90.22,0.30,0.33
2896,SABHARI EYE CARE HOSPITAL AND RETINA CENTRE,HOSUR,Chennai,Tamil Nadu,2,N,N,635109,34,2.31,2.01,0.30,12.88
3547,SARDAR VALLABHBHAI PATEL INSTITUTE OF MEDICAL SCIE,AHMEDABAD,Ahmedabad,Gujarat,G,N,N,380006,447,15.71,15.40,0.30,1.94
3905,SKK AYURVEDA - JANAKPURI WEST NEW DELHI,NEW DELHI,Delhi 2,Delhi,7,N,N,110058,33,15.18,14.88,0.30,1.96
1260,SABINE HOSPITAL RESEARCH CENTRE PVT LTD,ERNAKULAM,Kochi,Kerala,1,N,N,686673,6,1.24,0.94,0.30,24.21
548,UDHI EYE HOSPITALS,Chennai,Chennai,Tamil Nadu,2,N,N,600018,31,2.47,2.18,0.30,12.01
857,ANEJA HOSPITAL & NURSING HOME,AMBALA CANTT,Ambala,Punjab,1,N,N,133001,86,13.66,13.36,0.30,2.20
986,ORTHONOVA JOINT & TRAUMA HOSPITAL PVT LTD - JALANDHAR,JALANDHAR,Jammu,Jammu and Kashmir,1,N,N,144001,1,0.50,0.20,0.30,60.16
3995,KAILASH INSTITUTE OF NATUROPATHY AYURVEDA & YOGA (A UNIT OF KAILASH HOSPITAL LTD),GREATER NOIDA,Delhi 2,Delhi,7,N,N,201308,71,24.17,23.86,0.30,1.26
4101,JEEVAN JYOTI NETRALAYA,GWALIOR,Jabalpur,Madhya Pradesh,2,N,N,474011,43,2.52,2.22,0.30,11.86
4217,ARYAVART EYE HOSPITAL & RESEARCH CENTRE,RAEBARELI,Lucknow,Uttar Pradesh,,N,N,226010,75,3.55,3.24,0.30,8.52
5222,Hempur (RC Dehradun),Hempur,Dehradun,Uttarakhand,N,N,N,244716,4,2.24,1.94,0.30,13.26
5332,Pithoragarh (RC Dehradun),Pithoragarh,Dehradun,Uttarakhand,M,N,N,,2,0.56,0.26,0.30,53.24
4033,SARVODAYA HOSPITAL (A UNIT OF ANSHU HOSPITALS LIMITED),GREATER NOIDA,Delhi,Delhi,1,N,N,201009,292,10.52,10.23,0.29,2.76
4174,GOYAL NURSING HOME,PALWAL,Delhi,Delhi,1,N,N,121102,133,6.78,6.49,0.29,4.26
4197,APPLE INTERNATIONAL DENTAL (A UNIT OF APPLE ORAL AND DENTAL PRIVATE LIMITED) - CHAMPAPET,HYDERABAD,Secunderabad,Andhra Pradesh,,N,N,500059,120,5.45,5.17,0.29,5.26
4294,ASIAN DWARKADAS JALAN SUPER SPECIALTY HOSPITAL (A UNIT OF BLUE SAPPHIRE HEALTHCARES PVT LTD),DHANBAD,Ranchi,Odisha,,N,N,826001,151,3.29,3.00,0.29,8.84
2149,N.P.SINGH HOSPITAL,AMBALA,Ambala,Punjab,1,N,N,134003,51,5.79,5.50,0.29,5.09
2508,HI-TECH EYE CENTRE,NEW DELHI,Delhi,Delhi,2,N,N,110018,105,11.56,11.27,0.29,2.51
2579,PRAKASH NETRALAYA & RETINA FOUNDATION,ALIGARH,Bareilly,Uttar Pradesh,2,N,N,202001,12,1.53,1.24,0.29,18.76
2898,ADVANCED DENTAL CLINIC AND ORAL SURGICAL CENTRE,PUNE,Pune,Maharashtra,3,N,N,411040,1394,25.17,24.88,0.29,1.14
3189,SWAMI SHRI HARI GIRI HOSPITAL CUM RESEARCH CENTRE,KAKIRA,Yol,Himachal Pradesh,0,N,N,176301,134,10.92,10.62,0.29,2.69
3061,BANSAL EYE CARE HOSPITAL - MAHENDERGARH,MAHENDERGARH,Jaipur,Rajasthan,2,N,N,123029,709,107.06,106.77,0.28,0.26
3475,SRI DENTAL CLINIC (A U/O APPLE ORAL & DENTAL PVT L,ELURU,Secunderabad,Andhra Pradesh,,N,N,534003,202,6.10,5.82,0.28,4.59
3735,JASPAL NURSING HOME,AMBALA CITY,Ambala,Punjab,1,N,N,134003,62,18.54,18.26,0.28,1.54
3777,SANTOSH DENTAL HOSPITAL,GURUGRAM,Delhi,Delhi,4,N,N,122001,417,15.82,15.54,0.28,1.78
2141,RVS EYE CENTRE,DELHI,Delhi,Delhi,2,N,N,110088,228,7.19,6.92,0.28,3.83
2943,MUSKAAN DENTALS (A UNIT OF PEACE,GURUGRAM,Delhi,Delhi,3,N,N,122011,1333,28.89,28.61,0.28,0.97
1318,LAAKSHMI LIFE LINE HOSPITAL ,BULANDSHAHR,Bareilly,Uttar Pradesh,1,N,N,203001,63,1.97,1.69,0.28,14.42
1877,SHRI RAM SINGH HOSPITAL AND HEART INSTITUTE,DELHI,Delhi,Delhi,1,N,N,110051,1,2.05,1.77,0.28,13.57
4263,UROVISION HOSPITAL,DIBRUGARH,Guwahati,Bihar,,N,N,786005,4,0.54,0.26,0.28,51.66
4324,SATYABHAMA HOSPITAL PVT LTD,DELHI,Delhi,Delhi,H,N,N,110041,78,3.64,3.36,0.28,7.79
4409,BANSAL HOSPITAL (A UNIT OF SAGARSHREE HOSPITAL & RESEARCH INSTITUTE PVT LTD),SAGAR,Jabalpur,Madhya Pradesh,,N,N,470004,140,2.33,2.05,0.28,12.11
930,JEEWAN MALA HOSPITAL PVT LTD - New Rohtak Rd,NEW DELHI,Delhi 2,Delhi,1,N,N,110005,87,2.43,2.15,0.28,11.53
569,CALCUTTA HEART RESEARCH CENTRE,KOLKATA,Kolkata,West Bengal,1,N,N,700029,71,1.74,1.48,0.27,15.25
763,DD EYE INSTITUTE,KOTA,Jaipur,Rajasthan,2,N,N,324009,397,25.26,24.99,0.27,1.07
1231,DR KD'S EYE HOSPITAL - KANGRA,KANGRA,Jammu,Jammu and Kashmir,2,N,N,176001,170,25.40,25.13,0.27,1.06
3145,APOLLO SPECTRA HOSPITAL (A UNIT OF APOLLO,PUNE,Pune,Maharashtra,0,N,N,411030,3,2.13,1.86,0.27,12.87
3251,ASG HOSPITAL PVT LTD - BHUBANESWAR,BHUBANESWAR,Bhubaneswar,Rajasthan,0,N,N,751001,551,21.00,20.73,0.27,1.29
3650,ASG HOSPITAL PVT LTD - KAMARHATI,KOLKATA,Kolkata,West Bengal,,N,N,700058,1106,64.67,64.39,0.27,0.42
3837,SURYAM IMAGING CENTRE,AHMEDABAD,Ahmedabad,Gujarat,3,N,N,380016,270,4.56,4.28,0.27,6.00
3860,ASG HOSPITAL PVT LTD - JABALPUR,JABALPUR,Jabalpur,Madhya Pradesh,,N,N,482002,314,15.36,15.09,0.27,1.77
2707,RUCHI EYE HOSPITAL,DASUYA,Jalandhar,Punjab,2,N,N,144205,358,28.77,28.50,0.27,0.95
4077,HARI RAM KOHLI MEMORIAL HOSPITAL,UTTRAKHAND,Dehradun,Uttarakhand,,N,N,248001,145,29.00,28.73,0.27,0.94
4230,ANANTA INSTITUTE OF MEDICAL SCIENCE & RESEARCH CENTRE (OWNED & MANAGED BY ANANTA CHARITABLE EDU SOC),RAJSAMAND,Ahmedabad,Gujarat,,N,N,313202,68,4.23,3.96,0.27,6.28
4259,ST JOSEPHS MISSION HOSPITAL,MANANTHAVADY,Kochi,Kerala,,N,N,670645,177,5.17,4.90,0.27,5.13
4288,DR AGARWALS HEALTH CARE LTD - TAMBARAM WEST,CHENNAI,Chennai,Tamil Nadu,,N,N,60045,207,14.70,14.43,0.27,1.83
453,Navajeevan Eye Hospital,Tirupati,Secunderabad,Andhra Pradesh,2,N,N,517503,22,2.18,1.92,0.27,12.22
5352,Talwara (RC Jammu),Talwara,Jammu,Jammu and Kashmir,N,N,N,NA,1,0.58,0.31,0.27,47.06
3584,SUNAYAN EYE HOSPITAL & DIAGNOSTIC CENTRE,BAREILLY,Bareilly,Uttar Pradesh,,N,N,243005,21,2.63,2.37,0.26,9.87
3684,INDRIYA EYE AND ENT HOSPITAL,NAGPUR,Nagpur,Maharashtra,,N,N,440010,109,4.54,4.29,0.26,5.66
784,KALYANI DENTAL HOSPITAL AND IMPLANT CENTRE,HYDERABAD,Secunderabad,Andhra Pradesh,3,N,N,500016,892,22.83,22.57,0.26,1.13
2051,SDM COLLEGE OF DENTAL SCIENCE & HOSPITAL,DHARWAD,Bangalore,Karnataka,3,N,N,580009,1035,9.09,8.83,0.26,2.91
2356,NEW DELHI CENTER FOR SIGHT LTD - VADODARA,VADODARA,Ahmedabad,Gujarat,2,N,N,390023,2470,115.05,114.79,0.26,0.23
2181,SURAKSHA DIAGNOSTIC PVT.LTD.-JANAKPURI,DELHI,Delhi,Delhi,3,Y,Y,110058,28,0.80,0.54,0.25,31.98
3271,OROFACIAL CARE CENTRE,ALLAHABAD,Allahabad,Uttar Pradesh,,N,N,211001,1677,17.99,17.73,0.25,1.40
3963,ARAVIND EYE HOSPITAL - CHENNAI,CHENNAI,Chennai,Tamil Nadu,,N,N,600077,555,29.97,29.73,0.25,0.82
3997,ADK JAIN EYE HOSPITAL (A UNIT OF ARIDAMAN KUMAR JAIN MEMORIAL TRUST),BAGHPAT,Bareilly,Uttar Pradesh,,N,N,250101,90,2.18,1.94,0.25,11.26
402,ST THOMAS HOSPITAL CHETHIPUZHA,CHANGANACHERRY,Kochi,Kerala,1,N,N,686104,20,0.78,0.53,0.25,31.92
1559,THE MISSION HOSPITAL (DURGAPUR),DURGAPUR,Kolkata,West Bengal,1,Y,Y,713212,1,0.88,0.63,0.25,28.05
1794,CHAND PATHOLOGICAL LABORATORY,KATIHAR,Kolkata,West Bengal,5,N,N,854105,1301,8.51,8.26,0.25,2.97
795,DRISHTI EYE CLINIC AND SQUINT CENTRE,NAGPUR,Nagpur,Maharashtra,2,N,N,440022,1280,29.47,29.23,0.25,0.84
556,ABHILASHA EYE HOSPITAL,Roorkee,Dehradun,Uttarakhand,2,N,N,247667,1318,133.14,132.90,0.24,0.18
900,DR. SHROFF'S CHARITY EYE HOSPITAL - ALWAR,ALWAR,Jaipur,Rajasthan,2,N,N,301001,1986,57.66,57.41,0.24,0.42
94,DR ANAND S IMAGING AND NEUROLOGIAL RESEARCH CENTRE - PREET VIHAR,NEW DELHI,Delhi,Delhi,1,Y,N,110092,164,11.40,11.16,0.24,2.08
427,Lisie Hospital,Kochi,Kochi,Kerala,1,N,N,682018,19,0.41,0.17,0.24,58.05
474,Sood Nursing Home,Moga ,Jalandhar,Punjab,1,N,N,142001,21,3.13,2.90,0.24,7.52
2217,NARAYANA NETHRALAYA(3)- ASHOK NAGAR,BANGALORE,Bangalore,Karnataka,1,N,N,560025,15,3.18,2.95,0.24,7.41
254,DR.NANDA EYE CARE CENTRE - DWARKA,NEW DELHI,Delhi,Delhi,2,N,N,110075,30,2.20,1.96,0.24,10.72
3689,RAM RATAN HOSPITAL (UNIT: RR LIFE SCIENCE P LTD),GREATER NOIDA,Delhi,Delhi,1,N,N,201306,63,7.90,7.66,0.24,3.07
3810,SHAKUNTLA DEVI VIG HOSPITAL,JALANDHAR,Jalandhar,Punjab,,N,N,144002,3,0.98,0.74,0.24,24.30
1118,PRATAP MEMORIAL HOSPITAL & RESEARCH CENTRE,AJMER,Ahmedabad,Gujarat,1,N,N,305001,36,1.94,1.70,0.24,12.38
137,DENTAL VENUE MULTISPECIALITY HOSPITAL PVT LTD,HYDERABAD,Secunderabad,Andhra Pradesh,3,N,N,500003,44,2.02,1.78,0.24,11.67
1426,GMR VARALAKSHMI CARE HOSPITAL,RAJAM,Visakhapatnam,Andhra Pradesh,1,N,N,532127,264,9.07,8.83,0.24,2.66
1452,SRINIDHI MULTI SPECIALITY DENTAL HOSPITAL,VIJAYAWADA,Secunderabad,Andhra Pradesh,3,N,N,520011,1361,31.52,31.28,0.24,0.77
1741,LEELA DENTAL CLINIC - DELHI,DELHI,Delhi 2,Delhi,3,N,N,110033,699,7.95,7.71,0.24,3.04
125,Ranka Hospital,Pune ,Pune,Maharashtra,1,N,N,411037,2,0.23,0.00,0.23,100.00
1377,BABINA DIAGNOSTICS,IMPHAL,Guwahati,Bihar,1,Y,N,795005,180,2.29,2.07,0.23,9.84
1768,DR AGARWALS EYE HOSPITAL,CUTTACK,Ranchi,Odisha,2,N,N,753010,112,12.72,12.49,0.23,1.81
2214,JOAG NETRA RUGNALAY EYE DONTATION & KERATOPLASTY CENTRE,SOLAPUR,Pune,Maharashtra,2,N,N,413003,2256,49.94,49.71,0.23,0.46
663,DR. GOPINATH'S DIAGNOSTIC SERVICES,THIRUVANANTHAPURAM,Trivandrum,Kerala,5,N,N,695011,710,6.55,6.32,0.23,3.53
3976,DR LALPATH LABS LTD,DEHRADUN,Dehradun,Uttarakhand,3,N,N,248001,113,10.14,9.91,0.23,2.27
4326,MANNAM AYURVEDA CO-OPERATIVE MEDICAL COLLEGE,PATHANAMTHITTA,Trivandrum,Kerala,H,N,N,689501,31,9.20,8.97,0.23,2.47
415,SAHAI HOSPITAL & RESEARCH CENTRE,JAIPUR,Jaipur,Rajasthan,1,N,N,302004,126,17.42,17.20,0.22,1.26
4348,BIRLA EYE HOSPITAL (A UNIT OF SHAILENDRA BIRLA MEDICARE PVT LTD),KOTA,Jaipur,Rajasthan,,N,N,324005,34,1.61,1.39,0.22,13.42
